,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
18095,1,0,3.5,17,0,86,1585,300.0,8242
18096,1,1,4.1,1080,31,24,1649,1000.0,8242
18097,1,0,3.7,66,0,73,2184,300.0,8242
18098,1,0,3.6,11,31,73,1205,200.0,3691
18099,1,0,2.6,18,29,16,475,500.0,8242
18100,1,0,3.5,13,29,11,307,100.0,8242
18101,1,0,3.1,68,31,73,1565,550.0,8242
18102,1,0,3.6,43,29,24,802,600.0,8242
18103,1,0,3.7,60,29,11,291,400.0,790
18104,1,0,3.4,29,0,24,1585,750.0,8242
18105,1,0,3.7,17,31,73,1102,200.0,8242
18106,1,0,3.4,185,3,24,2239,450.0,8242
18107,1,0,3.1,30,0,73,1623,500.0,8242
18108,1,0,3.1,22,31,73,1092,400.0,6905
18109,1,0,3.6,16,29,86,1269,500.0,8242
18110,0,0,3.0,25,31,73,2224,300.0,8242
18111,1,1,3.7,36,31,24,805,650.0,8242
18112,1,0,2.8,25,3,37,239,500.0,4897
18113,1,0,3.9,225,0,86,387,400.0,3305
18114,1,0,4.1,427,3,86,1904,500.0,8242
18115,1,0,4.3,476,0,86,2018,600.0,6798
18116,0,1,3.8,151,31,57,1586,1350.0,8242
18117,1,0,3.4,8,31,5,1037,550.0,8242
18118,1,0,3.3,26,0,73,778,300.0,8242
18119,1,0,3.2,9,31,73,1649,400.0,8242
18120,1,0,3.8,75,31,73,1429,300.0,1142
18121,1,0,4.0,101,3,24,1472,500.0,8242
18122,1,0,3.4,12,29,75,319,300.0,8242
18123,1,0,3.4,4,79,36,1302,450.0,8242
18124,1,0,3.9,57,48,73,1649,350.0,1686
18125,0,0,4.3,425,3,37,1297,200.0,8242
18126,0,1,3.7,570,31,24,953,800.0,8242
18127,1,0,3.7,136,0,24,1649,500.0,1979
18128,0,0,4.2,127,31,36,1037,400.0,8242
18129,0,0,4.1,163,31,73,1199,200.0,8242
18130,0,0,3.7,17,3,86,222,350.0,8242
18131,1,0,3.6,17,3,37,1049,900.0,1285
18132,0,0,3.2,24,48,73,1092,300.0,8242
18133,0,0,3.7,43,0,73,741,300.0,8242
18134,0,0,3.7,29,0,24,1649,500.0,8242
18135,0,0,3.3,5,3,36,258,600.0,8242
18136,0,0,2.9,107,3,24,1649,450.0,8242
18137,0,0,4.0,147,31,37,1035,400.0,8242
18138,0,0,3.4,9,37,24,1948,550.0,8242
18139,0,1,3.6,39,3,19,661,800.0,8242
18140,0,0,3.9,144,48,16,529,550.0,8242
18141,0,0,3.6,19,31,73,758,400.0,8242
18142,0,0,3.3,4,31,73,1649,300.0,8242
18143,0,0,3.0,12,3,36,398,700.0,8242
18144,0,0,3.2,11,0,16,612,500.0,8242
18145,0,0,2.9,17,0,24,1865,600.0,8242
18146,0,0,3.1,7,3,36,1623,500.0,8242
18147,0,0,3.2,8,3,73,1178,400.0,8242
18148,0,0,3.7,40,3,73,792,350.0,8242
18149,0,0,3.1,9,0,73,1585,350.0,8242
18150,0,0,3.2,35,0,36,358,450.0,8242
18151,0,0,3.3,6,3,73,700,300.0,8242
18152,0,0,2.9,59,3,24,778,500.0,8242
18153,0,0,3.1,4,3,73,1649,400.0,8242
18154,0,0,3.6,19,3,73,2071,250.0,8242
18155,0,0,3.5,31,0,73,1820,300.0,8242
18156,0,0,3.3,9,3,86,1199,200.0,8242
18157,0,0,3.7,118,0,37,1302,300.0,8242
18158,0,0,3.5,13,0,36,785,550.0,8242
18159,0,0,3.5,13,0,73,1705,300.0,8242
18160,0,0,3.5,11,48,3,222,250.0,8242
18161,0,0,2.2,90,3,24,1649,750.0,8242
18162,0,0,3.6,13,0,11,293,200.0,8242
18163,0,0,3.2,4,48,83,1531,250.0,8242
18164,0,0,3.3,5,3,73,1935,400.0,8242
18165,1,0,3.1,4,3,24,1407,650.0,7916
18166,0,0,2.9,17,31,56,1182,200.0,8242
18167,0,0,3.2,4,3,73,1092,300.0,8242
18168,0,0,3.3,7,3,73,1883,400.0,8242
18169,0,0,3.2,4,3,83,1522,150.0,8242
18170,1,0,3.4,5,0,73,2189,300.0,5549
18171,0,0,3.7,93,31,24,1649,900.0,8242
18172,0,0,3.1,7,3,73,1260,250.0,8242
18173,0,0,3.7,24,0,73,1595,400.0,8242
18174,1,0,3.3,8,0,0,230,400.0,2589
18175,0,0,2.3,291,3,24,2238,250.0,8242
18176,0,0,3.3,6,0,73,1453,250.0,8242
18177,0,0,3.6,10,3,50,2159,400.0,8242
18178,0,0,3.9,194,29,24,2224,400.0,8242
18179,0,0,3.2,6,31,73,2149,400.0,8242
18180,1,0,3.3,14,29,86,932,200.0,4624
18181,1,0,3.7,19,29,73,1585,800.0,8242
18182,0,0,3.6,10,3,73,2149,150.0,8242
18183,1,0,3.1,28,0,11,302,250.0,3823
18184,1,0,3.7,43,29,24,2224,450.0,8242
18185,1,0,3.0,39,0,73,1649,400.0,1738
18186,1,0,3.4,8,0,73,1092,150.0,8242
18187,1,0,3.0,38,3,24,1635,550.0,8242
18188,1,0,3.1,81,3,73,859,200.0,8242
18189,1,0,3.5,17,0,73,1649,300.0,4563
18190,1,0,3.4,8,29,73,778,300.0,7867
18191,1,0,3.3,34,0,73,866,500.0,2190
18192,0,0,2.9,4,29,73,1623,300.0,8242
18193,0,0,3.3,7,3,73,1421,300.0,8242
18194,0,0,3.4,7,29,73,830,300.0,8242
18195,1,0,3.3,9,3,73,2149,250.0,8242
18196,1,0,3.8,109,31,24,1649,500.0,8242
18197,1,0,3.6,70,29,24,778,600.0,5387
18198,1,0,3.8,187,29,16,483,500.0,3756
18199,1,0,3.6,48,29,73,1760,200.0,8242
18200,1,0,3.2,9,0,86,333,300.0,8242
18201,1,0,3.5,9,0,73,2160,300.0,8242
18202,1,0,3.3,4,3,73,333,300.0,8242
18203,1,0,2.9,7,0,16,577,400.0,5599
18204,1,1,4.4,2496,3,68,1845,900.0,8242
18205,1,1,4.1,459,29,24,946,700.0,2771
18206,1,0,4.1,53,29,16,676,600.0,7292
18207,0,1,3.9,48,29,24,1793,900.0,8242
18208,1,0,4.1,232,29,0,230,500.0,2586
18209,1,0,4.3,134,29,36,230,300.0,6774
18210,1,0,4.0,183,29,83,1531,400.0,6867
18211,1,0,4.2,170,29,16,508,600.0,5044
18212,1,0,4.1,240,29,37,1299,500.0,3770
18213,1,0,4.2,213,29,37,1305,400.0,969
18214,1,0,3.9,240,29,37,1058,500.0,6089
18215,1,0,3.9,181,29,37,1035,400.0,2599
18216,0,0,4.1,522,29,16,562,550.0,8242
18217,0,0,2.9,56,29,84,1531,200.0,8242
18218,0,0,3.8,73,29,0,230,200.0,8242
18219,0,0,3.5,12,29,37,1035,400.0,8242
18220,0,0,4.3,251,29,37,1302,200.0,8242
18221,0,0,3.9,86,29,37,1295,250.0,8242
18222,0,0,3.4,8,29,37,222,350.0,8242
18223,1,1,4.2,239,29,26,495,600.0,1228
18224,0,0,3.7,24,29,37,1037,300.0,8242
18225,0,0,4.0,321,29,37,1041,500.0,8242
18226,1,0,3.1,8,29,85,230,500.0,3419
18227,0,0,3.4,6,29,37,1295,200.0,8242
18228,0,0,3.9,56,29,0,230,350.0,8242
18229,1,0,3.8,51,29,36,230,500.0,2642
18230,1,0,3.8,89,29,37,1303,400.0,834
18231,0,0,3.4,25,29,0,230,400.0,8242
18232,0,0,3.2,63,29,5,246,600.0,8242
18233,1,0,3.9,42,29,37,1531,250.0,4675
18234,1,0,3.7,15,29,86,230,200.0,2703
18235,1,0,3.7,17,29,37,1058,350.0,6965
18236,0,0,3.6,41,29,32,2219,400.0,8242
18237,0,0,2.9,27,29,5,222,400.0,8242
18238,0,0,2.9,231,29,37,1063,800.0,8242
18239,1,0,3.2,34,29,73,1531,150.0,3528
18240,1,0,3.9,45,29,13,1046,400.0,6454
18241,1,0,3.9,47,29,83,1531,100.0,563
18242,0,0,3.3,6,29,73,1144,500.0,8242
18243,0,0,3.6,14,29,0,230,300.0,8242
18244,0,0,3.3,4,29,37,1297,200.0,8242
18245,0,0,3.8,33,29,16,475,300.0,8242
18246,1,0,3.2,18,29,5,233,300.0,960
18247,0,0,3.1,10,29,73,2302,100.0,8242
18248,0,0,3.3,9,29,82,2302,150.0,8242
18249,1,0,4.1,91,29,0,230,500.0,6492
18250,1,0,3.7,41,29,37,1058,150.0,4995
18251,1,0,3.5,21,29,37,1302,200.0,3580
18252,1,0,3.7,60,29,11,291,400.0,790
18253,0,0,3.2,5,29,37,1035,500.0,8242
18254,0,0,3.5,11,29,0,230,250.0,8242
18255,1,0,3.6,34,29,37,1302,300.0,8242
18256,1,0,3.9,153,29,50,588,400.0,2711
18257,0,0,3.6,13,29,0,230,800.0,8242
18258,0,0,4.3,425,3,37,1297,200.0,8242
18259,1,0,4.0,41,3,50,606,400.0,985
18260,1,0,3.9,101,3,37,1302,400.0,584
18261,0,0,3.7,17,3,86,222,350.0,8242
18262,1,0,3.7,14,3,37,1041,300.0,5674
18263,1,0,3.6,17,3,37,1049,900.0,1285
18264,0,0,3.2,6,3,0,222,100.0,8242
18265,1,0,2.8,25,3,37,239,500.0,4897
18266,1,0,2.9,25,3,5,237,400.0,1156
18267,1,0,3.4,19,3,83,1531,250.0,8242
18268,1,0,3.7,20,3,37,1058,300.0,7656
18269,0,0,3.6,10,3,50,1295,400.0,8242
18270,0,0,3.7,9,3,16,605,400.0,8242
18271,0,0,3.1,9,3,50,1313,250.0,8242
18272,0,0,3.2,4,3,83,1522,150.0,8242
18273,0,0,4.5,208,31,37,1302,400.0,8242
18274,1,0,3.9,74,31,24,167,800.0,5425
18275,1,0,4.4,825,31,37,1302,400.0,7425
18276,1,0,4.2,249,0,39,283,500.0,609
18277,1,0,4.4,359,31,37,1041,400.0,2876
18278,1,1,3.8,362,31,24,410,600.0,7931
18279,1,0,4.1,193,31,37,1058,300.0,3774
18280,0,0,4.2,127,31,36,1037,400.0,8242
18281,0,0,4.1,108,31,16,588,700.0,8242
18282,0,0,4.0,160,0,82,2302,150.0,8242
18283,1,0,4.0,71,0,37,1041,300.0,794
18284,1,0,3.7,28,31,5,244,200.0,5517
18285,1,0,4.0,204,0,17,496,500.0,3950
18286,1,0,4.2,450,31,16,509,400.0,8242
18287,1,0,4.0,37,31,5,239,400.0,957
18288,1,0,3.9,34,0,0,230,500.0,6480
18289,1,0,3.8,10,0,0,231,450.0,3442
18290,1,0,4.0,129,31,37,1035,300.0,1195
18291,1,0,3.4,8,31,5,1037,550.0,8242
18292,1,0,3.7,42,31,37,1058,400.0,2578
18293,0,0,4.1,201,31,73,2278,250.0,8242
18294,0,0,3.6,31,31,0,239,250.0,8242
18295,0,0,3.9,41,0,5,255,200.0,8242
18296,1,0,3.6,22,0,86,1381,150.0,5645
18297,1,0,3.3,8,0,0,230,400.0,2589
18298,1,0,3.6,6,0,37,1295,300.0,2618
18299,0,0,4.0,147,31,37,1035,400.0,8242
18300,1,0,3.5,221,0,84,1527,400.0,6054
18301,0,0,2.9,10,31,83,1535,150.0,8242
18302,1,0,3.2,12,31,37,1066,200.0,2656
18303,0,0,3.6,13,31,36,252,400.0,8242
18304,0,0,3.8,47,0,37,1035,200.0,8242
18305,0,0,3.9,16,31,37,1302,200.0,8242
18306,1,0,3.6,11,31,73,1205,200.0,3691
18307,0,0,3.7,118,0,37,1302,300.0,8242
18308,0,0,3.5,11,48,3,222,250.0,8242
18309,0,0,3.2,4,48,83,1531,250.0,8242
18310,0,0,3.6,10,31,37,1058,200.0,8242
18311,0,0,3.5,7,31,16,597,900.0,8242
18312,1,0,4.0,130,0,37,1295,230.0,5257
18313,1,0,4.1,205,31,37,1302,300.0,7431
18314,1,1,4.1,590,29,25,938,1200.0,4983
18315,0,0,4.3,680,29,63,935,1500.0,8242
18316,0,0,4.5,2800,29,25,1606,1200.0,8242
18317,0,1,4.7,3855,29,24,1817,1600.0,8242
18318,0,0,4.3,357,29,24,1935,1200.0,8242
18319,1,1,4.3,4321,29,63,867,1600.0,3865
18320,0,1,4.1,2461,29,24,2057,1000.0,8242
18321,0,1,4.3,1209,29,7,1077,1500.0,8242
18322,0,1,4.6,324,29,24,1967,1300.0,8242
18323,0,1,4.2,1216,29,24,2054,1200.0,8242
18324,1,1,4.2,2206,29,71,11,1200.0,7193
18325,0,1,4.1,1239,29,24,1948,800.0,8242
18326,0,1,3.9,1779,29,6,1229,1300.0,8242
18327,1,0,4.3,2420,29,24,1585,800.0,451
18328,1,1,4.1,1547,29,24,208,1000.0,4115
18329,1,0,4.1,138,29,24,2049,800.0,25
18330,0,1,4.0,720,29,71,1219,1500.0,8242
18331,1,0,4.0,1986,29,24,415,800.0,6623
18332,1,0,4.1,956,29,24,2260,600.0,226
18333,1,0,4.2,380,29,24,379,750.0,1027
18334,0,1,4.1,1195,29,30,1334,1200.0,8242
18335,1,1,4.1,459,29,24,946,700.0,2771
18336,0,1,4.3,1079,29,25,59,800.0,8242
18337,1,1,4.2,1033,29,25,853,1100.0,5539
18338,1,1,3.9,887,29,24,1585,900.0,8220
18339,0,1,4.1,1445,29,16,532,800.0,8242
18340,1,0,4.0,181,29,24,1675,550.0,6000
18341,1,1,4.0,1016,29,69,1211,1300.0,2007
18342,1,1,4.1,1405,29,30,1785,1100.0,3551
18343,0,0,3.9,764,29,17,505,600.0,8242
18344,1,0,4.1,232,29,24,1785,1000.0,7204
18345,0,1,3.9,48,29,24,1793,900.0,8242
18346,1,1,4.2,1432,29,24,82,800.0,2110
18347,1,1,4.1,1322,29,24,1684,1200.0,7205
18348,1,1,4.0,790,29,24,947,1300.0,5076
18349,1,1,4.1,847,29,25,2148,1100.0,8242
18350,0,0,3.8,919,29,24,1585,600.0,8242
18351,1,0,4.0,510,29,23,627,1000.0,4084
18352,1,1,3.8,763,29,24,1585,600.0,4529
18353,1,0,3.9,34,29,24,1491,750.0,275
18354,1,1,4.0,347,29,24,1784,1000.0,8242
18355,1,0,3.9,914,29,6,1745,1000.0,2364
18356,1,1,3.8,561,29,24,1585,800.0,5948
18357,1,1,4.1,294,29,24,1278,500.0,8242
18358,1,0,3.9,349,29,24,845,600.0,1068
18359,1,0,4.0,1310,29,24,867,750.0,6976
18360,1,0,4.1,589,29,24,768,700.0,7779
18361,0,1,4.1,468,29,24,1454,700.0,8242
18362,1,0,4.0,118,29,24,839,600.0,5008
18363,0,0,4.0,130,29,73,2224,300.0,8242
18364,1,0,4.0,200,29,73,1487,400.0,8242
18365,0,0,4.2,386,29,16,588,700.0,8242
18366,1,0,4.1,181,29,24,839,700.0,7781
18367,1,0,3.7,218,29,24,1948,500.0,5991
18368,0,0,3.8,117,29,73,1670,350.0,8242
18369,0,0,3.8,59,29,24,1948,500.0,8242
18370,0,0,3.7,536,29,24,1793,950.0,8242
18371,0,0,3.8,234,29,73,1721,400.0,8242
18372,1,0,4.0,180,29,24,2224,450.0,5892
18373,1,0,3.9,85,29,73,2054,300.0,4782
18374,1,1,3.9,728,29,16,574,800.0,4110
18375,0,0,3.1,97,29,24,696,650.0,8242
18376,0,0,3.7,246,29,24,402,450.0,8242
18377,0,0,2.9,60,29,73,50,400.0,8242
18378,1,0,3.7,125,29,14,293,400.0,2433
18379,1,0,3.7,666,29,24,270,650.0,492
18380,0,0,3.7,203,29,24,1805,900.0,8242
18381,0,0,4.1,522,29,16,562,550.0,8242
18382,0,0,2.9,51,29,24,1995,600.0,8242
18383,1,0,3.8,49,29,73,1486,400.0,700
18384,1,0,3.7,98,29,24,2226,500.0,8242
18385,0,0,4.0,99,29,24,839,850.0,8242
18386,1,0,3.6,18,29,62,1247,200.0,6527
18387,1,1,4.4,4410,29,26,2028,600.0,6096
18388,0,0,4.0,194,29,24,2166,500.0,8242
18389,1,0,3.6,519,29,24,2224,400.0,183
18390,0,0,3.8,179,29,73,1874,400.0,8242
18391,0,1,3.9,165,29,24,2227,1000.0,8242
18392,1,0,3.7,132,29,16,678,400.0,8242
18393,1,1,4.2,239,29,26,495,600.0,1228
18394,0,0,3.4,97,29,25,2173,1100.0,8242
18395,1,0,2.6,208,29,24,833,650.0,117
18396,0,0,3.8,82,29,58,2032,1000.0,8242
18397,0,0,3.7,34,29,16,509,500.0,8242
18398,1,0,3.9,410,29,24,1649,500.0,5988
18399,1,0,3.8,46,29,16,450,450.0,7994
18400,1,0,3.7,43,29,24,2224,450.0,8242
18401,1,0,2.9,51,29,24,1649,500.0,8242
18402,1,0,3.6,10,29,16,481,500.0,8242
18403,0,0,3.3,177,29,24,1684,950.0,8242
18404,0,0,3.2,6,29,24,1664,800.0,8242
18405,1,0,3.6,16,29,24,2149,400.0,3379
18406,1,0,3.6,70,29,24,778,600.0,5387
18407,1,0,3.8,146,29,24,700,600.0,7786
18408,0,0,3.2,8,29,73,1585,300.0,8242
18409,0,0,3.5,134,29,24,1649,650.0,8242
18410,1,0,3.7,37,29,24,175,800.0,4514
18411,0,0,4.0,88,29,24,1700,500.0,8242
18412,0,0,3.6,41,29,32,2219,400.0,8242
18413,1,0,3.1,320,29,24,1859,700.0,2329
18414,1,0,2.6,18,29,16,475,500.0,8242
18415,1,0,3.6,96,29,24,402,600.0,7488
18416,0,0,3.6,30,29,24,1760,450.0,8242
18417,0,0,3.4,48,29,16,597,550.0,8242
18418,0,0,2.7,43,29,24,1813,1000.0,8242
18419,1,0,2.8,39,29,24,700,1000.0,6568
18420,1,0,3.2,20,29,24,1953,700.0,7854
18421,1,0,4.1,2402,29,24,1915,750.0,3499
18422,0,0,2.3,176,29,24,1585,450.0,8242
18423,0,0,3.8,33,29,16,475,300.0,8242
18424,0,0,3.9,30,29,24,2224,450.0,8242
18425,0,0,3.9,194,29,24,2224,400.0,8242
18426,1,0,3.1,34,29,16,597,900.0,1238
18427,1,0,3.0,64,29,24,2163,750.0,4893
18428,0,0,3.5,65,29,24,1944,750.0,8242
18429,0,0,2.7,39,29,24,1670,500.0,8242
18430,0,0,2.8,56,29,57,1585,1200.0,8242
18431,0,0,3.1,16,29,24,1963,700.0,8242
18432,0,0,3.5,44,29,24,778,1000.0,8242
18433,0,0,3.4,6,29,16,658,600.0,8242
18434,0,0,3.0,55,29,24,83,800.0,8242
18435,0,0,3.6,25,29,24,1613,550.0,8242
18436,0,0,3.1,14,29,25,1649,700.0,8242
18437,0,0,3.4,9,29,24,2121,500.0,8242
18438,0,0,3.2,4,29,24,1734,600.0,8242
18439,1,0,3.0,57,29,24,839,650.0,2306
18440,0,0,3.7,48,29,24,1832,800.0,8242
18441,0,0,3.3,6,29,11,293,150.0,8242
18442,0,0,3.4,9,79,55,1092,200.0,8242
18443,0,0,3.1,10,29,11,1378,200.0,8242
18444,1,0,3.6,43,29,24,802,600.0,8242
18445,1,0,3.7,127,29,16,634,700.0,801
18446,0,1,3.5,54,29,7,935,1300.0,8242
18447,1,0,3.9,185,29,24,2034,750.0,6827
18448,0,0,3.5,30,29,73,2184,200.0,8242
18449,0,0,3.0,54,29,73,2238,300.0,8242
18450,1,0,2.7,85,29,16,668,500.0,5054
18451,1,0,3.8,187,29,16,483,500.0,8242
18452,1,0,4.0,260,29,73,1585,300.0,8242
18453,0,0,4.1,873,29,73,2149,300.0,8242
18454,0,0,4.1,98,29,73,1516,400.0,8242
18455,1,1,4.0,205,29,73,2037,700.0,3666
18456,1,0,3.6,49,29,73,442,300.0,1281
18457,0,0,3.9,440,29,73,457,400.0,8242
18458,1,0,4.3,539,29,73,857,300.0,7666
18459,1,0,3.9,37,29,73,1019,400.0,1231
18460,1,0,3.8,22,29,73,261,400.0,2051
18461,1,0,3.6,60,29,73,2018,500.0,1427
18462,1,0,4.1,140,29,73,2149,100.0,8242
18463,1,0,3.8,217,29,73,1585,450.0,3115
18464,1,0,3.9,313,29,73,1637,500.0,1620
18465,1,0,3.8,184,29,73,457,500.0,8242
18466,1,0,3.5,7,29,73,2319,200.0,5655
18467,1,0,4.0,319,29,73,2034,400.0,5110
18468,1,0,3.6,10,29,73,2058,200.0,8242
18469,1,0,4.0,99,29,73,379,250.0,1499
18470,0,0,4.0,36,29,73,2149,200.0,8242
18471,1,0,4.1,206,29,76,519,400.0,4157
18472,1,0,3.9,261,29,73,366,300.0,894
18473,1,0,3.6,12,29,73,1948,500.0,4500
18474,0,0,3.3,5,29,73,2061,300.0,8242
18475,1,0,3.7,43,29,73,1649,500.0,7032
18476,1,0,4.0,113,29,73,2320,200.0,6932
18477,1,0,3.7,81,29,73,1114,500.0,4947
18478,1,0,3.4,5,29,73,778,300.0,3205
18479,1,0,3.9,38,29,73,2018,400.0,1416
18480,1,0,3.8,46,29,73,2018,450.0,5074
18481,0,0,3.6,12,29,73,2149,150.0,8242
18482,1,0,3.7,33,29,73,803,400.0,8242
18483,1,0,3.5,47,29,73,2224,300.0,181
18484,0,0,3.8,40,29,73,2149,100.0,8242
18485,1,0,3.7,132,29,73,1618,250.0,6422
18486,0,0,3.6,20,29,73,2149,100.0,8242
18487,1,0,3.2,44,29,73,2278,200.0,5938
18488,1,0,3.0,354,29,73,1772,400.0,3122
18489,1,0,3.8,171,29,73,1585,250.0,5726
18490,1,0,3.4,6,29,73,1585,500.0,8242
18491,0,0,3.5,10,29,73,2162,400.0,8242
18492,0,0,3.4,24,29,50,1928,600.0,8242
18493,1,0,3.6,33,29,73,1092,200.0,5069
18494,1,0,3.7,171,29,73,1175,200.0,5808
18495,1,0,3.7,23,29,73,1480,350.0,1923
18496,1,0,2.5,321,29,73,1707,400.0,5529
18497,1,0,4.0,273,29,73,2085,600.0,8242
18498,1,0,3.4,12,29,75,319,300.0,8242
18499,1,0,3.3,4,29,73,429,200.0,293
18500,1,0,3.1,55,29,73,2070,200.0,2003
18501,1,0,3.9,92,29,73,2246,300.0,8242
18502,0,0,4.2,378,29,73,2224,300.0,8242
18503,0,0,3.2,7,29,73,1585,200.0,8242
18504,1,0,3.3,13,29,73,2238,300.0,7693
18505,0,0,3.9,115,29,73,2149,200.0,8242
18506,1,0,3.9,386,29,73,2037,600.0,5685
18507,1,0,3.3,212,29,73,334,350.0,3231
18508,1,0,3.7,55,29,73,2269,200.0,6208
18509,1,0,3.7,117,29,73,1585,150.0,8242
18510,1,0,3.1,39,29,73,2238,400.0,4634
18511,1,0,3.7,82,29,73,2150,400.0,65
18512,0,0,3.1,138,29,73,1185,300.0,8242
18513,0,0,2.9,231,29,37,1063,800.0,8242
18514,1,0,3.7,19,29,73,1585,800.0,5863
18515,1,0,3.6,48,29,73,1760,200.0,8242
18516,0,0,3.2,5,29,73,1102,200.0,8242
18517,0,0,3.3,6,29,73,1144,500.0,8242
18518,0,0,3.6,140,29,73,1206,300.0,8242
18519,0,0,3.3,4,29,73,1585,350.0,8242
18520,0,0,3.4,25,29,73,2278,200.0,8242
18521,1,0,3.2,18,29,5,233,300.0,6185
18522,1,0,3.3,12,29,73,2354,300.0,8154
18523,0,0,3.1,9,29,73,2149,350.0,8242
18524,0,0,2.9,33,29,73,2149,100.0,8242
18525,0,0,3.2,5,29,73,429,300.0,8242
18526,0,0,3.2,4,29,73,1406,200.0,8242
18527,0,0,3.6,34,29,73,1249,300.0,8242
18528,1,0,3.0,39,29,73,436,300.0,6202
18529,1,0,3.1,22,29,73,1830,250.0,8242
18530,1,0,3.9,33,29,50,1334,600.0,8242
18531,1,0,3.7,37,29,73,1249,300.0,7332
18532,0,0,3.5,4,29,73,2221,200.0,8242
18533,0,0,3.2,4,29,73,398,150.0,8242
18534,0,0,3.3,4,29,73,2149,250.0,8242
18535,0,0,3.2,4,29,73,49,400.0,8242
18536,0,0,3.5,16,29,73,333,300.0,8242
18537,0,0,3.5,13,29,73,1649,500.0,8242
18538,0,0,3.4,6,29,73,2149,300.0,8242
18539,0,0,3.0,25,29,73,1564,400.0,8242
18540,0,0,3.3,6,29,73,161,300.0,8242
18541,0,0,2.9,4,29,73,1623,300.0,8242
18542,1,0,3.5,4,29,73,1879,250.0,8242
18543,1,0,3.5,11,29,73,2221,200.0,8242
18544,1,0,3.9,153,29,50,588,400.0,2711
18545,1,0,3.1,10,29,50,2160,500.0,7852
18546,0,0,3.5,14,29,73,50,250.0,8242
18547,1,0,3.4,35,29,73,839,200.0,6936
18548,1,0,3.6,8,29,73,2149,300.0,913
18549,1,0,3.9,62,29,73,463,300.0,1728
18550,1,0,3.5,14,29,73,2149,300.0,8200
18551,1,1,4.4,2496,3,68,1845,900.0,8242
18552,0,1,4.4,2075,3,65,994,1200.0,8242
18553,0,1,4.5,787,3,24,1318,1500.0,8242
18554,1,1,4.4,2241,3,25,1006,1200.0,6915
18555,0,1,4.3,966,3,25,1938,1000.0,8242
18556,0,0,4.2,1292,3,24,50,800.0,8242
18557,1,1,4.2,1976,3,24,112,1000.0,713
18558,1,0,4.6,409,3,24,0,1000.0,5001
18559,1,0,3.6,798,3,24,402,550.0,6849
18560,1,0,4.0,539,3,24,846,800.0,7785
18561,1,0,3.7,32,3,24,1948,800.0,5502
18562,1,1,4.1,1027,3,24,1585,1000.0,5360
18563,1,1,4.0,743,3,24,417,800.0,2119
18564,1,0,3.7,111,3,24,50,800.0,4212
18565,1,0,3.8,18,3,24,1475,700.0,6795
18566,0,0,3.9,124,3,16,613,500.0,8242
18567,1,0,3.9,50,3,16,475,600.0,7329
18568,1,0,2.7,426,3,24,2240,400.0,8242
18569,1,0,4.0,101,3,24,1472,500.0,8242
18570,1,0,3.2,136,3,24,1670,500.0,927
18571,1,0,3.0,38,3,24,1635,550.0,8242
18572,1,1,3.5,551,3,24,1701,600.0,8242
18573,1,0,3.1,122,3,73,845,500.0,8242
18574,1,0,3.5,9,3,24,1407,650.0,8242
18575,0,0,2.9,107,3,24,1649,450.0,8242
18576,0,1,2.9,200,3,24,833,1000.0,8242
18577,0,0,3.3,67,3,24,1649,600.0,8242
18578,0,0,2.8,80,3,24,54,650.0,8242
18579,0,1,3.6,39,3,19,661,800.0,8242
18580,0,0,3.6,13,3,16,475,700.0,8242
18581,1,0,3.2,51,3,73,1649,400.0,8242
18582,1,0,2.6,170,3,24,1332,600.0,4292
18583,0,0,3.4,66,3,24,809,800.0,8242
18584,0,0,2.9,59,3,24,778,500.0,8242
18585,0,0,3.6,21,3,24,1936,600.0,8242
18586,1,1,2.9,90,3,24,1990,800.0,4222
18587,0,0,2.2,90,3,24,1649,750.0,8242
18588,0,0,3.3,14,3,19,575,700.0,8242
18589,0,0,3.7,9,3,16,605,400.0,8242
18590,1,0,3.1,4,3,24,1407,650.0,7916
18591,0,0,2.3,291,3,24,2238,250.0,8242
18592,1,0,3.3,22,3,24,1649,600.0,5857
18593,1,0,3.9,54,3,73,1889,400.0,2039
18594,1,0,3.6,19,3,73,2224,400.0,2454
18595,1,0,3.9,121,3,73,429,300.0,8242
18596,1,0,3.9,190,3,37,1305,400.0,971
18597,1,0,3.8,32,3,73,2149,150.0,8242
18598,1,0,3.7,22,3,73,1992,400.0,8027
18599,1,0,3.7,11,3,73,866,250.0,8242
18600,0,0,3.3,50,3,50,700,400.0,8242
18601,1,0,3.9,202,3,73,1649,250.0,448
18602,0,0,3.6,12,3,73,2224,300.0,8242
18603,1,0,3.8,31,3,73,2224,300.0,8242
18604,1,0,3.5,57,3,73,1649,350.0,877
18605,0,0,3.1,28,3,50,1995,600.0,8242
18606,1,0,3.2,146,3,73,1679,350.0,4025
18607,1,0,4.0,911,3,73,1514,600.0,8242
18608,1,0,3.6,140,3,73,1444,200.0,748
18609,1,0,3.3,15,3,73,1092,350.0,8242
18610,1,0,4.1,600,3,73,1585,400.0,2545
18611,0,0,3.4,5,3,50,1988,300.0,8242
18612,1,0,3.2,188,3,73,458,600.0,8068
18613,0,0,3.5,25,3,50,136,500.0,8242
18614,1,0,3.6,17,3,37,1049,900.0,8242
18615,0,0,3.5,11,3,73,2176,150.0,8242
18616,1,0,3.9,99,3,73,2221,300.0,8242
